Model,Dataset,Reference audio path,Audio path,Speaker ID,Duration reference audio,Duration audio,RTF GPU,RTF CPU,SECS,Input text,Transcription,WER,Evaluator 1 OS,Evaluator 1 Sim-OS,Evaluator 1 real or fake,Evaluator 2 OS,Evaluator 2 Sim-OS,Evaluator 2 real or fake
XTTS,Spanish,audio/Spanish/locutor1_audio_47636_47637.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_47636_47637_XTTS.wav,locutor1,6.989206349206349,10.347333333333331,0.6536450108627124,5.604450884100719,0.87194896,"Las olas del mar susurraban cuentos antiguos a la orilla, mientras la luna observaba en silencio desde su trono celestial."," Las olas del mar susurraban cuentos antiguos a la orilla, mientras la luna observaba en silencio desde su trono celestial.",0.0,,5.0,0.0,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_33442.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_33442_XTTS.wav,locutor1,2.275555555555556,11.094,0.5401722134524302,4.551188565953824,0.84559,El amor propio es el punto de partida para construir relaciones saludables y significativas con los demás.," El amor propios el punto de partida, para construir relaciones saludables y significativas con los demás.",0.1176470588235294,,4.0,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_36237_36238_36239_36240.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_36237_36238_36239_36240_XTTS.wav,locutor1,8.6378231292517,6.731333333333334,0.6407118084478628,4.825508765194258,0.8840261,"La vida sería mucho más aburrida sin esos momentos inesperados de alegría, como encontrar dinero en un bolsillo olvidado."," La vida sería mucho más aburrida sin esos momentos inesperados de alegría, como encontrar dinero en un bolsillo olvidado.",0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_25082.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_25082_XTTS.wav,locutor1,3.1230839002267574,5.515333333333333,0.5563649995200481,4.578782554683933,0.8500385,"Creo que he alcanzado un nuevo nivel de procrastinación, pero no me importa en absoluto."," Creo que he alcanzado un nuevo nivel de procrastinación, pero no me importa en absoluto.",0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_36945.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_36945_XTTS.wav,locutor1,2.90249433106576,6.080666666666667,0.5450093841594558,5.016652009199662,0.8555152,"Si algo es complicado, se dice que es un lío. ¡Menudo lío se ha montado!"," Si algo es complicado, se dice que es un lío. Menudo lío se ha montado.",0.0,3.0,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_37754_37755.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_37754_37755_XTTS.wav,locutor1,8.126984126984127,3.0086666666666666,0.6292428670266556,5.389886599462801,0.83469653,La vida es corta. Come postre primero.," La vida es corta, come postre primero.",0.0,4.0,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_17238_17239_17240_17241.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_17238_17239_17240_17241_XTTS.wav,locutor1,14.257052154195012,5.152666666666667,0.6526858520655879,6.068479733748793,0.88929844,"No hay barrera, cerradura ni cerrojo que puedas imponer a la libertad de mi mente."," No hay barrera, cerradura ni cerrojo, que puedas imponer a la libertad de mi mente.",0.0,,3.0,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_36838.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_36838_XTTS.wav,locutor1,3.13469387755102,8.491333333333333,0.5439255950195763,4.528474048598229,0.90630984,"El caos de mi escritorio refleja la complejidad de mis pensamientos. Aunque siempre sé dónde está todo, incluso si parece un desastre para los demás."," El caos de mi escritorio refleja la complejidad de mis pensamientos, aunque siempre sé dónde está todo, incluso si parece un desastre para los demás.",0.0,4.0,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_40372.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_40372_XTTS.wav,locutor1,2.8560544217687074,8.032666666666668,0.5984908169716242,5.529700645053077,0.89908785,Las charlas en la esquina del café revelaban los encuentros casuales que dan color a la vida urbana., Las charlas en la esquina del café revelaban los encuentros casuales que dan color a la vida urbana.,0.0,4.0,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_33030.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_33030_XTTS.wav,locutor1,2.879274376417233,9.323333333333334,0.5483536623101342,4.814587615324959,0.83646643,El sonido de las olas besando la orilla es una sinfonía que calma incluso las tormentas internas más agitadas.," El sonido de las olas besando la orilla, es una sinfonía que calma incluso las tormentas internas más agitadas.",0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_29241.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_29241_XTTS.wav,locutor1,3.1811337868480725,9.419333333333332,0.5387147863888759,4.633132113847317,0.8705429,"La inteligencia artificial es una herramienta poderosa, pero su verdadero valor radica en cómo la utilizamos para mejorar la vida humana."," La inteligencia artificial es una herramienta poderosa, pero su verdadero valor radica en cómo la utilizamos para mejorar la vida humana.",0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_45678_45679.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_45678_45679_XTTS.wav,locutor1,3.1579138321995464,4.5873333333333335,0.6746493562538425,5.6198774763825154,0.8396796,Cada día es una nueva página en tu historia. Escribe una buena., Cada día es una nueva página en tu historia. Escribe una buena.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_48613.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_48613_XTTS.wav,locutor1,1.3467573696145123,9.462,0.5365362431428015,4.588219489825468,0.81287706,La música es una compañera leal en el viaje de la vida. Cada melodía es una nota que nos guía a través de las emociones humanas., La música es una compañera leal en el viaje de la vida. Cada melodía es una nota que nos guía a través de las emociones humanas.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_49706.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_49706_XTTS.wav,locutor1,1.9736961451247168,8.032666666666668,0.5688571823079592,5.216067923258343,0.84242713,Explora el mundo con ojos curiosos y descubrirás maravillas en cada rincón., Explora el mundo con ojos curiosos y descubrirás maravillas en cada rincón.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_1375.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_1375_XTTS.wav,locutor1,2.8908843537414968,5.152666666666667,0.6070107256306576,5.537823387544256,0.85946643,"Estar en las nubes es normal de vez en cuando, pero hay que bajar a la Tierra.", estar en las nubes es normal de vez en cuando. Pero hay que bajar a la tierra.,0.0,,,1.0,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_33080.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_33080_XTTS.wav,locutor1,1.9040362811791385,11.606,0.5458952454930643,4.683142367205202,0.8313388,"La cocina es un laboratorio donde los ingredientes se transforman en obras maestras de sabor, y cada receta es un viaje culinario que deleita los sentidos."," La cocina es un laboratorio donde los ingredientes se transforman en obras maestras de sabor, y cada receta es un viaje culinario que deleita los sentidos.",0.0,4.0,,0.0,,,
XTTS,Spanish,audio/Spanish/locutor1_audio_24044.wav,synthesized_audios/XTTS/Spanish/locutor1_audio_24044_XTTS.wav,locutor1,2.2987755102040817,3.382,0.6200818180826414,5.664519427150703,0.87735915,No esperes a tener todo listo para disfrutar tu viaje., No esperes a tener todo listo para disfrutar tu viaje.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_32765.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_32765_XTTS.wav,locutor4,2.345215419501134,9.75,0.5784418644049228,4.979870420059465,0.90568876,"En este vasto universo, cada uno de nosotros es solo una pequeña chispa, pero juntos podemos iluminar el cielo nocturno."," En este basto universo, cada uno de nosotros es solo una pequeña chispa, pero juntos podemos iluminar el cielo nocturno punto.",0.1,,,1.0,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_59494.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_59494_XTTS.wav,locutor4,3.1695238095238096,8.960666666666667,0.5397222358000331,4.4157452656746665,0.8507175,"La tecnología y yo tenemos una relación complicada. A veces me hace sentir inteligente, y otras veces, completamente desconcertado.", La tecnología y yo tenemos una relación complicada. A veces me hace sentir inteligente y otras veces completamente desconcertado.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_38051.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_38051_XTTS.wav,locutor4,1.98530612244898,1.9953333333333327,0.7564897645567318,7.039935679439925,0.8321264,Gracias por estar aquí., Gracias por estar aquí.,0.0,3.0,,1.0,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_67254.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_67254_XTTS.wav,locutor4,5.3986394557823125,8.448666666666666,0.5730867931444531,5.017210623415579,0.90721154,La vida es un viaje que debe ser vivido con valentía y curiosidad. Cada día presenta nuevas oportunidades para crecer y aprender., La vida es un viaje que debe ser vivido con valentía y curiosidad. Cada día presenta nuevas oportunidades para crecer y aprender.,0.0,4.0,4.0,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_39210.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_39210_XTTS.wav,locutor4,1.880816326530612,7.744666666666666,0.5854962973583583,5.297171356660126,0.8550284,"La felicidad se encuentra en las pequeñas cosas, como ese primer sorbo de café por la mañana o el olor a tierra después de la lluvia."," La felicidad se encuentra en las pequeñas cosas, como ese primer sorbo de café por la mañana, o el olor a tierra después de la lluvia.",0.0,5.0,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_55121.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_55121_XTTS.wav,locutor4,4.040272108843538,10.539333333333332,0.6198479106887874,5.686286805757697,0.8425351,"El perdón es un regalo que nos damos a nosotros mismos, liberándonos de las cadenas del resentimiento y permitiéndonos avanzar con ligereza hacia un futuro más luminoso."," El perdón es un regalo que nos damos a nosotros mismos, liberándonos de las cadenas del resentimiento y permitiéndonos avanzar con ligereza hacia un futuro más luminoso.",0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_56236.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_56236_XTTS.wav,locutor4,1.7414965986394555,6.9126666666666665,0.5477498313226147,4.644399766499863,0.81995916,"El aroma del café flotaba en el aire, tejiendo recuerdos de conversaciones compartidas y miradas cómplices."," El aroma del café flotaba en el aire, tejiendo recuerdos de conversaciones compartidas y miradas cómplices.",0.0,4.0,,0.0,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_67617.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_67617_XTTS.wav,locutor4,8.103764172335602,8.726,0.6085768932873247,5.215821495308405,0.88092333,"Ey, ¿alguna vez te has preguntado por qué las pizzas redondas vienen en cajas cuadradas? Es como, un misterio del universo, ¿no?"," ¿Ei, alguna vez te has preguntado por qué las pizza redondas vienen en cajas cuadradas? Es como un misterio del universo ¿no?",0.0909090909090909,,4.0,0.0,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_70617.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_70617_XTTS.wav,locutor4,4.237641723356009,8.587333333333333,0.5338333489852111,4.890474558578488,0.8519058,"Los recuerdos son tesoros que atesoramos en el cofre de nuestra mente, cada uno contando una historia única de nuestras travesías por la vida."," Los recuerdos son tesoros que atesoramos en el cofre de nuestra mente, cada uno contando una historia única de nuestras travesías por la vida.",0.0,,,1.0,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_65875_65876.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_65875_65876_XTTS.wav,locutor4,3.030204081632653,5.195333333333333,0.5381658327192486,4.920207217463328,0.8139681,La verdadera grandeza se encuentra en la generosidad y el servicio a los demás., La verdadera grandeza se encuentra en la generosidad y el servicio a los demás.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_28676.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_28676_XTTS.wav,locutor4,4.098321995464852,17.963333333333335,0.5772551660259881,5.219587683096368,0.91880256,"En la sinfonía de la naturaleza, el viento acaricia las hojas como músico talentoso, las olas bailan en el compás del mar y los pájaros componen melodías al vuelo."," En la sinfonía de la naturaleza, el viento acaricia las hojas como músico talentoso, las olas bailan en el compás del mar y los pájaros componen melodías al vuelo, ponme ti.",0.0689655172413793,1.0,5.0,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_32740_32741.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_32740_32741_XTTS.wav,locutor4,5.537959183673469,8.118,0.6168635791967466,4.82971059167011,0.8654295,"La inteligencia artificial es una herramienta poderosa, pero su verdadero valor radica en cómo la utilizamos para mejorar la vida humana."," La inteligencia artificial es una herramienta poderosa, pero su verdadero valor radica en cómo la utilizamos para mejorar la vida humana.",0.0,,5.0,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_72447.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_72447_XTTS.wav,locutor4,3.633922902494331,9.099333333333334,0.5389465605507788,4.637010489271817,0.83159727,"La risa es el idioma universal que conecta corazones y almas, recordándonos que la felicidad es una expresión que todos entendemos.", La Risa es el idioma universal que conecta corazones y almas. Recordándonos que la felicidad es una expresión que todos entendemos.,0.0,,4.0,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_57986.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_57986_XTTS.wav,locutor4,3.5874829931972787,3.062,0.5652794722713419,4.55008992234419,0.7877135,"Cuando nada es seguro, todo es posible."," Cuando nada es seguro, todo es posible.",0.0,4.0,4.0,1.0,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_79807.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_79807_XTTS.wav,locutor4,5.189659863945578,9.835333333333333,0.6059619165602954,5.955654183338412,0.90173304,"No tienes que ser positivo todo el tiempo. Es perfectamente normal sentirse triste, enojado, disgustado. Emociones son señales de que eres humano."," No tienes que ser positivo todo el tiempo. Es perfectamente normal sentirse triste, enojado, disgustado. Emociones son señales de que eres humano.",0.0,4.0,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_27800_27801.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_27800_27801_XTTS.wav,locutor4,5.108390022675737,2.272666666666667,0.5915737739578654,4.789554284875209,0.85897005,Nunca es tarde para empezar de nuevo., nunca estar de para empezar de nuevo.,0.2857142857142857,,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_64111.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_64111_XTTS.wav,locutor4,1.6486167800453515,3.286,0.5682716265148458,4.956553449735561,0.62050974,"¡Hola, mi gente! ¿Qué se traen entre manos?"," Hola, mi gente. ¿Qué se trae en entre manos?",0.25,,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_78962.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_78962_XTTS.wav,locutor4,3.332063492063492,3.574,0.5623064830974287,4.527787069531765,0.84480715,"Vive la vida con intensidad, no con prisa.", vive la vida con intensidad. No comprisa.,0.25,4.0,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_76139_76140.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_76139_76140_XTTS.wav,locutor4,8.289523809523809,8.075333333333333,0.6075035204021738,5.240756419763654,0.9124105,Destacamos las iniciativas sociales y solidarias que buscan mejorar la calidad de vida de comunidades menos favorecidas., destacamos las iniciativas sociales y solidarias que buscan mejorar la calidad de vida de comunidades menos favorecidas.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor4_audio_30485.wav,synthesized_audios/XTTS/Spanish/locutor4_audio_30485_XTTS.wav,locutor4,4.214421768707483,6.027333333333333,0.5673242609475305,5.144545286274948,0.90902025,La colaboración y el trabajo en equipo multiplican la fuerza y la creatividad individual., La colaboración y el trabajo en equipo multiplican la fuerza y la creatividad individual.,0.0,3.0,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_119207.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_119207_XTTS.wav,locutor5,1.18421768707483,2.87,0.5621522145819581,5.01364237562405,0.74421513,Cada día es una nueva aventura., Cada día es una nueva aventura.,0.0,,,1.0,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_99936_99937.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_99936_99937_XTTS.wav,locutor5,3.633922902494331,7.702,0.550236029613795,4.244179771565975,0.88749117,"Hacemos un seguimiento de las últimas cifras de la pandemia, destacando las medidas tomadas para frenar la propagación del virus."," Hacemos un seguimiento de las últimas cifras de la pandemia, destacando las medidas tomadas para frenar la propagación del virus.",0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_12839.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_12839_XTTS.wav,locutor5,1.4628571428571429,9.376666666666669,0.6182571428762057,4.910352165989692,0.81501883,La música es una compañera leal en el viaje de la vida. Cada melodía es una nota que nos guía a través de las emociones humanas., La música es una compañera leal en el viaje de la vida. Cada melodía es una nota que nos guía a través de las emociones humanas.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_53984.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_53984_XTTS.wav,locutor5,2.1710657596371883,10.902,0.5444111987617646,5.036423452061821,0.82818615,"Hoy intenté ser adulto responsable, pero la nevera vacía y mi amor por las galletas me ganaron. ¡Al menos sé que mi niño interior está bien alimentado!"," Hoy intenté ser adulto responsable, pero la nevera vacía y mi amor por las galletas me ganaron. Al menos sé que mi niño interior está bien alimentado.",0.0,3.0,,1.0,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_43643_43644_43645.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_43643_43644_43645_XTTS.wav,locutor5,7.767074829931973,9.931333333333331,0.6104636177917755,4.949557028578461,0.88612664,"Los sueños son estrellas fugaces en la bóveda celeste de nuestra imaginación, guiándonos hacia horizontes inexplorados llenos de posibilidades infinitas."," Los sueños son estrellas fugaces en la bóveda celeste de nuestra imaginación, lliándonos hacia horizontes inexplorados llenos de posibilidades infinitas.",0.05,4.0,4.0,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_34451.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_34451_XTTS.wav,locutor5,4.017052154195011,6.955333333333333,0.559980490172708,4.871267602899707,0.8874784,"En la oficina, el sonido de teclados y teléfonos creaba una sinfonía moderna de productividad."," En la oficina, el sonido de teclados y teléfonos creaba una sinfonía moderna de productividad.",0.0,2.0,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_51836.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_51836_XTTS.wav,locutor5,3.5874829931972787,13.878,0.5869659433998452,5.4091450567479225,0.8789618,"Oye, ¿te cuento un secreto? A veces creo que las nubes son como los sueños: cambian de forma pero siempre están ahí."," Oye, te cuento un secreto? A veces creo que las nubes son como los sueños. Cambian de forma, pero siempre están ahí.",0.0,2.0,2.0,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_72303.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_72303_XTTS.wav,locutor5,1.474467120181406,6.304666666666667,0.56764251827576,5.1152270026990525,0.84821343,Las historias que contamos son como estrellas en el cielo nocturno. Cada una tiene su propio brillo y belleza única., Las historias que contamos son como estrellas en el cielo nocturno. Cada una tiene su propio brillo y belleza única.,0.0,3.0,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_90154.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_90154_XTTS.wav,locutor5,1.0448979591836736,6.87,0.6196031750896959,5.162208029254044,0.67190313,"¡Qué lástima! Bueno, a veces la vida es un desmadre, pero hay que echarle ganas."," que el lástima. Bueno, a veces la vida es un desmabre, pero hay que echarle ganas.",0.2,2.0,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_88992_88993_88994.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_88992_88993_88994_XTTS.wav,locutor5,7.720634920634921,8.960666666666667,0.5536516563637467,4.745730487029545,0.88938546,La risa es el mejor remedio para el alma cansada. Encuentra razones para reír todos los días., La risa es el mejor remedio para el alma cansada. Encuentra razones para reír todos los días.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_15553.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_15553_XTTS.wav,locutor5,1.3815873015873017,12.576666666666666,0.6121538312878118,5.164794558362742,0.7700902,"La aventura aguarda en cada esquina, ya sea en las páginas de un libro, en un rincón desconocido del mundo o en el corazón de una nueva experiencia."," La aventura aguarda en Cala Esquina, ya sea en las páginas de un libro, en un rincón desconocido del mundo, o en el corazón de una nueva experiencia.",0.0357142857142857,3.0,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_57868.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_57868_XTTS.wav,locutor5,2.681904761904762,4.8646666666666665,0.5817988383797762,5.094487055487653,0.808729,"Cuando algo es muy divertido, se dice que es la bomba. ¡Estuvo la bomba!"," Cuando algo es muy divertido, se dice que es la bomba. Estuvo la bomba.",0.0,4.0,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_121895.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_121895_XTTS.wav,locutor5,3.239183673469388,10.07,0.6292872064281717,5.559002736036397,0.89785075,"La inteligencia artificial puede mejorar la eficiencia, pero es la inteligencia humana la que da forma a un mundo lleno de significado."," La inteligencia artificial puede mejorar la eficiencia, pero es la inteligencia humana la que da forma a un mundo lleno de significado.",0.0,3.0,4.0,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_120467.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_120467_XTTS.wav,locutor5,1.811156462585034,5.056666666666667,0.6693707379999331,5.714271070552347,0.8495097,Todavía no entiendo por qué las cosas siempre desaparecen cuando más las necesitas., todavía no entiendo por qué las cosas siempre desaparecen cuando más las necesitas.,0.0,,4.0,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_18826.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_18826_XTTS.wav,locutor5,5.131609977324263,9.835333333333333,0.5466657226904849,4.709628746742244,0.8891636,La siesta es como una mini vacación en medio del día. Siempre me pregunto por qué no instituimos siestas obligatorias en el trabajo., La siesta es como una minivaccación en medio del día. Siempre me pregunto por qué no instituimos si estas obligatorias en el trabajo.,0.1739130434782608,4.0,4.0,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_28927.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_28927_XTTS.wav,locutor5,6.1184580498866215,7.008666666666667,0.595036134000488,5.096346949700624,0.9237811,"Cerré los ojos y dejé que la música me llevara a lugares lejanos, donde los sueños se vuelven realidad."," Cerre los ojos y dejé que la música me llevara a lugares lejanos, donde los sueños se vuelven realidad.",0.0526315789473684,2.0,3.0,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_97785_97786_97787_97788.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_97785_97786_97787_97788_XTTS.wav,locutor5,15.754739229024944,6.816666666666666,0.5960656611435571,4.952007460396151,0.8914914,La anciana del parque tejía recuerdos en su bufanda mientras el viento llevaba fragmentos de su vida hacia el horizonte., La anciana del Parque tejía recuerdo en su bufanda mientras el viento llevaba fragmentos de su vida hacia el horizonte.,0.05,,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_82537.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_82537_XTTS.wav,locutor5,2.345215419501134,9.835333333333333,0.5519721804251471,4.391111112047928,0.81439763,La vida sería mucho más sencilla si mi despertador tuviera una opción de 'cinco minutos más y te traigo café'. ☕⏰," La vida sería mucho más sencilla, si mi despertador tuviera una opción de... 5 minutos más y te traigo café.",0.0952380952380952,,,,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_3794.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_3794_XTTS.wav,locutor5,2.7399546485260773,7.979333333333333,0.6119181054289234,5.083062309854682,0.832843,La imaginación es el lienzo donde los sueños toman vida., La imaginación es el lienzo donde los sueños toman vida. Dey.,0.1,,,1.0,,,
XTTS,Spanish,audio/Spanish/locutor5_audio_90518_90519.wav,synthesized_audios/XTTS/Spanish/locutor5_audio_90518_90519_XTTS.wav,locutor5,9.1718820861678,8.534,0.5595541290916155,5.193342580257923,0.85428894,"El eco de las risas resuena en el viento, recordándonos que la felicidad es una melodía compartida que se expande cuando la compartimos con otros."," El eco de las risas resuena en el viento, recordándonos que la felicidad es una melodía compartida que se expande cuando la compartimos con otros.",0.0,3.0,,,,,
XTTS,Spanish,audio/Spanish/locutor3_audio_14429.wav,synthesized_audios/XTTS/Spanish/locutor3_audio_14429_XTTS.wav,locutor3,7.74,2.1766666666666667,0.6069780673951504,5.024397342174569,0.7550912,¡Vamos a explorar el mundo!, Vamos a explorar el mundo.,0.0,,,,,,
XTTS,Spanish,audio/Spanish/locutor3_audio_7202.wav,synthesized_audios/XTTS/Spanish/locutor3_audio_7202_XTTS.wav,locutor3,6.12,5.334,0.6509905769711449,5.540777543833199,0.9058814,"Estar en las mismas es difícil de evitar, pero se intenta."," estar en las mismas es difícil de evitar, pero se intenta. ¡Pomla!",0.0909090909090909,3.0,,,,,
XTTS,Spanish,audio/Spanish/locutor3_audio_7251.wav,synthesized_audios/XTTS/Spanish/locutor3_audio_7251_XTTS.wav,locutor3,1.62,6.358,0.5560188257458001,4.9557625252321165,0.9117224,Probé hacer ejercicio en casa hoy y ahora me pregunto por qué no lo intenté antes., Provea ser ejercicio en casa hoy. Y ahora me pregunto por qué no lo intenté antes.,0.125,,3.0,,,,
XTTS,Spanish,audio/Spanish/locutor3_audio_10745.wav,synthesized_audios/XTTS/Spanish/locutor3_audio_10745_XTTS.wav,locutor3,11.740045351473922,9.003333333333334,0.5529241974995517,4.930344578725124,0.8975433,"El caos de mi escritorio refleja la complejidad de mis pensamientos. Aunque siempre sé dónde está todo, incluso si parece un desastre para los demás."," El caos de mi escritorio refleja la complejidad de mis pensamientos, aunque siempre sé dónde está todo, incluso si parece un desastre para los demás.",0.0,,4.0,,,,
XTTS,Spanish,audio/Spanish/locutor3_audio_6538.wav,synthesized_audios/XTTS/Spanish/locutor3_audio_6538_XTTS.wav,locutor3,4.600045351473923,5.472666666666667,0.6856751770147788,5.916223962564697,0.9060409,"La vida no es esperar a que pase la tormenta, sino aprender a bailar bajo la lluvia."," La vida no es esperar a que pase la tormenta, sino aprender a bailar bajo la lluvia.",0.0,4.0,,,,,
XTTS,Spanish,audio/Spanish/locutor3_audio_11229.wav,synthesized_audios/XTTS/Spanish/locutor3_audio_11229_XTTS.wav,locutor3,14.420181405895692,10.443333333333332,0.5770849489077493,5.16332738885345,0.90531266,"Bajo las estrellas, las historias ancestrales cobraron vida, tejidas en la inmensidad del universo."," bajo las estrellas, las historias ancestrales cobraron vida, tejidas en la inmensidad del universo.",0.0,5.0,,,,,
XTTS,Spanish,audio/Spanish/locutor3_audio_996.wav,synthesized_audios/XTTS/Spanish/locutor3_audio_996_XTTS.wav,locutor3,1.880181405895692,8.672666666666666,0.621123705739401,5.0871500942114265,0.8500118,"En el rincón polvoriento de la librería de segunda mano, encontró un diario antiguo lleno de cartas de amor perdidas en el tiempo."," En el rincón Paul Boriento de la Libreía de Segunda Mano, encontró un diario antiguo lleno de cartas de amor perdidas en el tiempo.",0.1304347826086956,,,,,,
XTTS,Spanish,audio/Spanish/locutor3_audio_17280.wav,synthesized_audios/XTTS/Spanish/locutor3_audio_17280_XTTS.wav,locutor3,21.90018140589569,7.147333333333333,0.594459310773037,4.783696331340291,0.8606116,La música tiene el poder de transportarnos a diferentes lugares y momentos. Es como un billete mágico para un viaje emocional., La música tiene el poder de transportarnos a diferentes lugares y momentos. Es como un billete mágico para un viaje emocional.,0.0,5.0,5.0,0.0,,,
